dataset,method,variant,campaign_id,protocol_fingerprint,binary_sha256,run_id,run_kind,trace,measurement_mode,threads,query_contexts,coroutines,top_k,metric,ef,m,efc,query_suffix,lavd,index_region_bytes,lavd_region_bytes,env,recall,qps,p50_us,p95_us,p99_us,posts_per_q,bytes_per_q,processed,expected_queries,failed_queries,trace_csv,json,stderr,status
SIFT1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,f3304b0c2e4dd32a2ffbac43c7e3bcbf26a5780d15cfb0788a5f1edf6e91d9df,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,200,16,100,uniform,0,4294967296,0,none,0.99214,1108,18776.476,22914.843,24278.774,3081.4495,1569243.2232,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/SIFT1M_shine_path_r3_measure_T10_ef200.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/SIFT1M_shine_path_r3_measure_T10_ef200.err,ok
SIFT1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,21fa8c638e47677c010ed01890803bf303aaed13d1cbeb0d33ceb159f5998a68,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,200,16,100,uniform,8,4294967296,5368709120,SHINE_CRANE=1 GB_BITMAP_DEDUP=1,0.99222,9399,2110.317,2199.737,2256.416,201.6212,978867.4592,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/SIFT1M_slabwalk_expansion_r3_measure_T10_ef200.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/SIFT1M_slabwalk_expansion_r3_measure_T10_ef200.err,ok
GIST1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,18dacaa91fb6cf0e3e760dca18c6f88be80affc7d32728587d1ce76f3527ceb6,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,100,16,100,u10k,0,4294967296,0,none,0.7826,1189,17221.308,21042.854,22413.733,2023.493,7399717.064,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_shine_path_r3_measure_T10_ef100.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_shine_path_r3_measure_T10_ef100.err,ok
GIST1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,9593ed1e8e76b52151b57097e4a652dc4f7852ac83613f3da7d0a962ed767648,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,100,16,100,u10k,8,4294967296,9663676416,SHINE_CRANE=1 SHINE_LAVD_RABITQ_B=2 GB_BITMAP_DEDUP=1,0.7779,8226,2403.413,2616.286,2980.215,104.15,1064970.848,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_slabwalk_expansion_r3_measure_T10_ef100.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_slabwalk_expansion_r3_measure_T10_ef100.err,ok
GIST1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,0930b55a2d3f8bdf79ecf5e3f1f415460bff9ebe9f2f24eda8be449a936892db,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,200,16,100,u10k,0,4294967296,0,none,0.872,674,30577.649,36910.5,38554.426,3557.636,12960817.66,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_shine_path_r3_measure_T10_ef200.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_shine_path_r3_measure_T10_ef200.err,ok
GIST1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,6af5b54add2035cb00562364e9ce2978ff1a4fd631ec418ae898922e6615452c,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,200,16,100,u10k,8,4294967296,9663676416,SHINE_CRANE=1 SHINE_LAVD_RABITQ_B=2 GB_BITMAP_DEDUP=1,0.8653,4708,4231.914,4457.615,4687.453,202.784,2091627.152,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_slabwalk_expansion_r3_measure_T10_ef200.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_slabwalk_expansion_r3_measure_T10_ef200.err,ok
GIST1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,004345954b5ebea596998548755d43635db7692d8dab339c6411eec6f4a966da,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,300,16,100,u10k,0,4294967296,0,none,0.9071,483,42828.247,51660.444,53893.871,4977.841,18079265.008,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_shine_path_r3_measure_T10_ef300.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_shine_path_r3_measure_T10_ef300.err,ok
GIST1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,0117769a759552064d0ac38b5c676c96c7febe566e8fa177a26bae83372ee38e,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,300,16,100,u10k,8,4294967296,9663676416,SHINE_CRANE=1 SHINE_LAVD_RABITQ_B=2 GB_BITMAP_DEDUP=1,0.906,3283,6081.394,6347.291,6503.267,302.27,3125487.968,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_slabwalk_expansion_r3_measure_T10_ef300.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_slabwalk_expansion_r3_measure_T10_ef300.err,ok
GIST1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,1d572f8868d8f70b9e0efeffecf0df06dbb93afd75adaf591062652e4f4ad91a,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,400,16,100,u10k,0,4294967296,0,none,0.9282,380,54323.91,65809.625,68650.62,6313.829,22872399.84,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_shine_path_r3_measure_T10_ef400.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_shine_path_r3_measure_T10_ef400.err,ok
GIST1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,6af898c4a997b368470fcf94560557cb5143805c90aac2832bfea9f8b18b1b33,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,400,16,100,u10k,8,4294967296,9663676416,SHINE_CRANE=1 SHINE_LAVD_RABITQ_B=2 GB_BITMAP_DEDUP=1,0.9257,2525,7914.804,8263.118,8443.755000000001,401.733,4159154.296,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_slabwalk_expansion_r3_measure_T10_ef400.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_slabwalk_expansion_r3_measure_T10_ef400.err,ok
GIST1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,fb72c6bb7804b4f446db16a3eca21790a073f061055dc860ec1392b9dc2bdd52,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,600,16,100,u10k,0,4294967296,0,none,0.9484,272,75984.799,92009.30500000001,95877.757,8797.413,31731758.876,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_shine_path_r3_measure_T10_ef600.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_shine_path_r3_measure_T10_ef600.err,ok
GIST1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,f139afe1eb214b4dce111f016904b1d09ca94bdb4bdf63fbb75ebaa04ba527a1,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,600,16,100,u10k,8,4294967296,9663676416,SHINE_CRANE=1 SHINE_LAVD_RABITQ_B=2 GB_BITMAP_DEDUP=1,0.9484,1719,11627.593,12074.25,12283.862000000001,602.292,6231848.056,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_slabwalk_expansion_r3_measure_T10_ef600.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/GIST1M_slabwalk_expansion_r3_measure_T10_ef600.err,ok
DEEP1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,65d29422f4b40083f9ef945a7e4f858b5dac9f10e840c8d38e2468dad6bff60f,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,30,16,100,uniform,0,4294967296,0,none,0.8747,4573,4372.2570000000005,5653.712,6378.497,746.1578,291405.326,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_shine_path_r3_measure_T10_ef30.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_shine_path_r3_measure_T10_ef30.err,ok
DEEP1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,b33341be7bc813b7dc69309b18e9ba4fd3fdffa95983377592f450a2842a7cf3,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,30,16,100,uniform,8,4294967296,4294967296,SHINE_CRANE=1 GB_BITMAP_DEDUP=1,0.87463,61173,305.096,403.82300000000004,527.736,33.6011,123103.1512,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_slabwalk_expansion_r3_measure_T10_ef30.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_slabwalk_expansion_r3_measure_T10_ef30.err,ok
DEEP1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,56c5e99ff0a6eaacc52b72f076a704495774d3e28a33bb85249e14dc666c239f,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,50,16,100,uniform,0,4294967296,0,none,0.92741,3232,6266.963,7903.174,8746.525,1051.207,410713.934,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_shine_path_r3_measure_T10_ef50.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_shine_path_r3_measure_T10_ef50.err,ok
DEEP1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,d893be2b7a7df901a0f4341756880fb80259fcb2a784a539dd729377909725f0,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,50,16,100,uniform,8,4294967296,4294967296,SHINE_CRANE=1 GB_BITMAP_DEDUP=1,0.92763,39272,487.509,566.72,797.908,52.9723,196684.5016,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_slabwalk_expansion_r3_measure_T10_ef50.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_slabwalk_expansion_r3_measure_T10_ef50.err,ok
DEEP1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,a078da66b07559179fda262eb8ac4c2225193376bff2906b9a46f72b4f42f554,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,80,16,100,uniform,0,4294967296,0,none,0.95889,2293,8883.742,11207.227,12129.51,1482.6155,579147.712,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_shine_path_r3_measure_T10_ef80.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_shine_path_r3_measure_T10_ef80.err,ok
DEEP1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,81f5f8ca9942c1fb4a1ebc65eef5e3bdadaad89a29ed0d4c4f00038827612e2f,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,80,16,100,uniform,8,4294967296,4294967296,SHINE_CRANE=1 GB_BITMAP_DEDUP=1,0.95871,25417,765.909,837.0690000000001,1140.2540000000001,82.4738,308653.8896,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_slabwalk_expansion_r3_measure_T10_ef80.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_slabwalk_expansion_r3_measure_T10_ef80.err,ok
DEEP1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,84878d9a0d45e5c50e7514fc5fcd49d72642b332d5d6e345b9f5c5e2d72877e6,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,100,16,100,uniform,0,4294967296,0,none,0.96947,1930,10576.858,13423.095000000001,14460.629,1756.1666,685797.748,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_shine_path_r3_measure_T10_ef100.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_shine_path_r3_measure_T10_ef100.err,ok
DEEP1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,e1a07309a0be5af6775c1f0076ca8620b240caeea1466d0841cf5a4557863a3f,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,100,16,100,uniform,8,4294967296,4294967296,SHINE_CRANE=1 GB_BITMAP_DEDUP=1,0.96957,20532,953.7760000000001,1020.778,1366.546,102.2651,383744.2392,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_slabwalk_expansion_r3_measure_T10_ef100.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_slabwalk_expansion_r3_measure_T10_ef100.err,ok
DEEP1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,d4e90f643c7369eddf881d28b7191970b56ae376ae1762f4fbdd9679a182ed3a,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,150,16,100,uniform,0,4294967296,0,none,0.98292,1403,14564.470000000001,18761.879,20234.368000000002,2406.151,938829.91,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_shine_path_r3_measure_T10_ef150.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_shine_path_r3_measure_T10_ef150.err,ok
DEEP1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,e3df670f5f7451d9aca8c725567274174ada52ade4efbe2ac96613e1ab856935,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,150,16,100,uniform,8,4294967296,4294967296,SHINE_CRANE=1 GB_BITMAP_DEDUP=1,0.98288,13885,1422.984,1493.3020000000001,1613.885,151.9964,572379.0688,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_slabwalk_expansion_r3_measure_T10_ef150.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_slabwalk_expansion_r3_measure_T10_ef150.err,ok
DEEP1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,51ffc9759d63dd476ee1efaf7ced50b4fc528b16ffe3512d5e0bec8696ee24db,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,200,16,100,uniform,0,4294967296,0,none,0.98901,1113,18394.083,23887.43,25500.898,3018.3664,1176736.104,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_shine_path_r3_measure_T10_ef200.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_shine_path_r3_measure_T10_ef200.err,ok
DEEP1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,d4fb5aa4a461f4bfa996f9675cd79b81f49f297783804059e45fe330aa8ed629,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,200,16,100,uniform,8,4294967296,4294967296,SHINE_CRANE=1 GB_BITMAP_DEDUP=1,0.98907,10455,1895.632,1981.676,2059.389,201.8453,761436.3176,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_slabwalk_expansion_r3_measure_T10_ef200.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/DEEP1M_slabwalk_expansion_r3_measure_T10_ef200.err,ok
BIGANN1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,68ec07d581e2b28892819fc32e9a3d9dd482465f9405bd69ee1029e1aac369de,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r3,measure,0,fixed_query_pool,10,10,2,10,l2,48,16,100,uniform,0,4294967296,0,none,0.93218,3196,6346.664,8003.237,8903.459,1044.9142,534534.0172,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/BIGANN1M_shine_path_r3_measure_T10_ef48.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r3/BIGANN1M_shine_path_r3_measure_T10_ef48.err,ok
